country,date,lead_id,reason_forgot,reason_tried_cancel,reason_did_not_cancel,reason_problem_branch,reason_problem_cs,reason_no_info,reason_late,reason_no_docs,reason_car_not_running,reason_car_deregistered,reason_not_found_branch,reason_duplication,reason_appt_took_place,reason_other
BE,"2026-05-07",KP88054,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BE,"2026-05-07",ZA60858,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-07",DZ58985,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-07",RW52386,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-07",UR18974,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-07",XX86420,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-05-07",KJ68690,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-07",WS20837,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-08",NU28681,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-05-08",UW21470,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-08",CK35167,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BE,"2026-05-08",MT08363,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-08",EH37146,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-11",BV88420,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-11",HC53943,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-05-11",GW58714,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-11",VT56021,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-11",DG82304,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-11",ZE74108,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BE,"2026-05-11",XT77232,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BE,"2026-05-11",AZ26228,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-11",AV26026,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-11",DN12840,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-11",NJ84785,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-11",GB51469,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-12",HK37704,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-05-12",NZ27416,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-12",NY68197,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-12",SK61372,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-12",MY38758,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BE,"2026-05-12",TH67890,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-12",LD42052,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-05-12",HV01305,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-12",FX58211,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-12",HE46709,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-12",XV21091,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-12",YB82748,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-12",FE22007,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-05-12",KA82627,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-05-12",LY92335,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-12",EL92458,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-12",YA31806,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-05-12",BD57583,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-12",JR05999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-05-13",MF08679,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-13",UL06342,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-13",VT01911,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-05-13",JK10302,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-13",WM73648,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-13",PZ71835,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-13",TT59074,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-13",TY37009,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-13",LP95608,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-13",ZK25092,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-13",HV17442,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-05-13",TN74638,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-15",YF93204,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-15",GW95839,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-05-15",FM56597,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-05-15",WN10558,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-15",WR30306,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-15",NA80563,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-15",CP53340,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-15",RS02257,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-15",TF23140,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BE,"2026-05-15",KW17114,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-15",GB64132,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-15",XX43762,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-15",TW25344,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-18",EZ19399,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-18",SX17766,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-18",SU92426,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-18",MT37298,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-18",WN86570,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-18",ET55022,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-18",YS65841,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-05-18",GN07499,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BE,"2026-05-18",TH36971,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-05-18",UF83193,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-18",RM37726,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BE,"2026-05-18",ED06372,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-19",XT36012,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-19",KB81138,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-19",CC47253,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-19",NK09598,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-19",ZM89867,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-19",CV64192,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-19",JR38547,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-19",CR79279,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-19",EW30817,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-05-19",FK52801,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-05-20",AU59976,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-20",EP76176,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-20",HE81274,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-20",UN00360,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BE,"2026-05-20",LN41700,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-20",ZP23755,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-20",MR74211,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-20",TJ46285,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-21",DM66141,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-21",CC42827,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-21",PY51300,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BE,"2026-05-21",BB21949,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-05-21",JV76490,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-21",UB96333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-21",GV49152,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-21",UL84991,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-22",BB56736,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-22",EM19580,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-22",HP31843,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-22",VT62808,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-22",NH68225,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-22",RB40654,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-22",AW40055,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-05-22",AB63957,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-22",AY43643,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-22",XW38656,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-05-22",BJ76973,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-22",VN41880,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BE,"2026-05-22",YJ25207,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-05-22",DR20388,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-22",SF21643,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-22",UV28209,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-22",DF51451,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-22",GC24695,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-22",HD42411,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-22",DT89718,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-26",EY79827,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-26",VG07236,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-26",KX33638,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-26",HR78874,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-26",JC86075,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-27",EZ67831,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-27",FN21979,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BE,"2026-05-27",DH25235,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-27",VM44521,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-27",MS70102,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-27",CD87846,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-27",WA99874,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-27",EU29910,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-27",TT56834,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-27",WB94359,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BE,"2026-05-28",JC86075,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-28",UA84299,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-28",KV09667,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-28",CJ91471,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-28",VD55404,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BE,"2026-05-28",HC90689,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-28",GA16199,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-28",SW28610,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-28",KY73747,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-28",AA23092,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-28",AL00843,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-28",KB37929,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-29",WG36440,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-29",US98934,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-29",CY83415,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-29",JP47115,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-29",AD85455,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-29",MS70108,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-29",NY78565,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-05-29",VL52673,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-05-29",KF58233,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-02",ZR08499,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-02",KK57372,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-02",CE74619,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-02",MV00546,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-02",AU37798,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-02",UW09700,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-06-02",CH93361,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-02",LE06769,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-02",PK70917,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-02",YA07567,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-02",EB47289,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-02",YJ89394,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-02",SS56082,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-02",HW44129,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-02",JC12437,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-02",GU81657,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-02",SL95256,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-03",WA56982,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-03",XR76451,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-03",YX61241,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-03",YA49727,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-03",EY54981,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-03",PX72112,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BE,"2026-06-03",EK59508,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-03",VS24131,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-03",DU39012,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-03",SE18005,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-03",XH06327,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-06-03",KJ86236,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-03",EL88397,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BE,"2026-06-03",MD92703,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-06-03",HE74061,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-03",EF67739,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-03",UW08473,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-04",JW23192,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-04",UY24592,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BE,"2026-06-04",TN88627,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-04",ZZ25444,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-06-04",XR76451,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-04",PF11083,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-04",LD71918,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-04",FW65651,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BE,"2026-06-04",UY22186,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-04",NJ89650,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-05",FT50522,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-05",US76924,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-05",WR48425,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-06-05",XA78553,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-05",RR75306,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-06",EL95287,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-06",MR34921,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-06",UH27371,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-06",DF33876,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-06",YK26488,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-08",FL38052,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-06-08",SA87896,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-06-08",XF63026,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-08",ZU82646,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-08",FD40009,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-08",UH82857,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-08",LH90586,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-06-08",TX07513,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-08",CV13546,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-09",AL58373,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-09",JT59239,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-06-09",MU08489,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-06-09",MB98268,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-09",BK35560,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-09",WC49362,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-06-09",NL00267,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-09",YE76754,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-09",BG20690,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-09",SP06690,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-09",WC61455,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-09",GA59833,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-09",back,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-09",VJ77451,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-09",JL66505,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-09",PL80385,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-09",AP98016,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-09",AR11008,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-10",VU98851,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-06-10",XN58136,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-10",DH14156,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-10",RE28590,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-10",PF54787,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-10",UK76937,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-10",PV31852,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-10",LV81178,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-10",SE98483,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-11",HL09199,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-11",DK55358,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-11",MG04652,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-11",GG32077,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BE,"2026-06-11",DV80192,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BE,"2026-06-11",KT04790,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-11",LZ56475,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-11",EK84104,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-11",LY74930,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-11",VU15388,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-06-11",ET60091,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-11",JR84344,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-11",CA63423,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-11",BZ78540,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-11",DT23402,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-12",BH51940,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-12",FH37009,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-06-12",FM26210,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-12",FN52215,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-06-12",XL49311,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BE,"2026-06-12",RF59600,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-12",HU34181,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-12",TA68950,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-12",JH69291,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-06-12",WC60565,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-12",GE74053,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-12",GM19232,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-12",WL78529,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-12",HR78874,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-12",BP37378,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-12",MA01861,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-06-12",KK49933,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-12",KG83888,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BE,"2026-06-12",MF38448,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-12",XB10680,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BE,"2026-06-12",GC48688,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-12",WR62004,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-12",EY11492,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-12",ND94803,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-06-12",EM81598,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-06-13",YE10154,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-13",ED05464,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-13",YH83764,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BE,"2026-06-15",KN31272,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-06-15",XD86890,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-15",FZ40248,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-15",RP76211,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-15",WF55886,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-06-15",RD21128,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-06-15",WB41713,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-06-15",NT81020,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-06-15",LY05275,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-15",SX35405,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-15",KR70143,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-15",PZ12182,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-15",MM53975,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-06-16",SN12375,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-16",XB20991,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-16",PB30768,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-16",UK78040,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-16",YC14384,0,0,0,0,0,0,0,0,0,1,0,0,0,0
